customer_id,customer_name,gender,date_of_birth,city,state,occupation,account_open_date
978,Riya 0978,Female,1985-01-23,Latur,Karnataka,Developer,2021-08-26
979,Meera 0979,Male,1985-06-09,Kolhapur,Delhi,Consultant,2021-09-24
980,Aditi 0980,Female,1985-10-24,Solapur,Telangana,Student,2021-10-23
981,Aarav 0981,Male,1986-03-10,Mumbai,Maharashtra,Engineer,2021-11-21
982,Vihaan 0982,Female,1986-07-25,Pune,Gujarat,Teacher,2021-12-20
983,Aditya 0983,Male,1986-12-09,Nashik,Karnataka,Doctor,2022-01-18
984,Arjun 0984,Female,1987-04-25,Nagpur,Delhi,Business Owner,2022-02-16
985,Rahul 0985,Male,1987-09-09,Aurangabad,Telangana,Analyst,2022-03-17
986,Rohan 0986,Female,1988-01-24,Nanded,Maharashtra,Manager,2022-04-15
987,Karan 0987,Male,1988-06-09,Parbhani,Gujarat,Accountant,2022-05-14
988,Vivek 0988,Female,1988-10-24,Latur,Karnataka,Developer,2022-06-12
989,Akash 0989,Male,1989-03-10,Kolhapur,Delhi,Consultant,2022-07-11
990,Siddharth 0990,Female,1989-07-25,Solapur,Telangana,Student,2022-08-09
991,Ananya 0991,Male,1989-12-09,Mumbai,Maharashtra,Engineer,2022-09-07
992,Priya 0992,Female,1990-04-25,Pune,Gujarat,Teacher,2022-10-06
993,Sneha 0993,Male,1990-09-09,Nashik,Karnataka,Doctor,2022-11-04
994,Kavya 0994,Female,1991-01-24,Nagpur,Delhi,Business Owner,2022-12-03
995,Isha 0995,Male,1991-06-10,Aurangabad,Telangana,Analyst,2023-01-01
996,Neha 0996,Female,1991-10-25,Nanded,Maharashtra,Manager,2023-01-30
997,Pooja 0997,Male,1992-03-10,Parbhani,Gujarat,Accountant,2023-02-28
998,Riya 0998,Female,1992-07-25,Latur,Karnataka,Developer,2023-03-29
999,Meera 0999,Male,1992-12-09,Kolhapur,Delhi,Consultant,2023-04-27
1000,Aditi 1000,Female,1993-04-25,Solapur,Telangana,Student,2023-05-26
1001,Aarav 1001,Male,1993-09-09,Mumbai,Maharashtra,Engineer,2023-06-24
1002,Vihaan 1002,Female,1994-01-24,Pune,Gujarat,Teacher,2023-07-23
1003,Aditya 1003,Male,1994-06-10,Nashik,Karnataka,Doctor,2023-08-21
1004,Arjun 1004,Female,1994-10-25,Nagpur,Delhi,Business Owner,2023-09-19
1005,Rahul 1005,Male,1995-03-11,Aurangabad,Telangana,Analyst,2023-10-18
1006,Rohan 1006,Female,1995-07-26,Nanded,Maharashtra,Manager,2023-11-16
1007,Karan 1007,Male,1995-12-10,Parbhani,Gujarat,Accountant,2023-12-15
1008,Vivek 1008,Female,1996-04-25,Latur,Karnataka,Developer,2024-01-13
1009,Akash 1009,Male,1996-09-09,Kolhapur,Delhi,Consultant,2024-02-11
1010,Siddharth 1010,Female,1997-01-24,Solapur,Telangana,Student,2024-03-11
1011,Ananya 1011,Male,1997-06-10,Mumbai,Maharashtra,Engineer,2024-04-09
1012,Priya 1012,Female,1997-10-25,Pune,Gujarat,Teacher,2024-05-08
1013,Sneha 1013,Male,1998-03-11,Nashik,Karnataka,Doctor,2024-06-06
1014,Kavya 1014,Female,1998-07-26,Nagpur,Delhi,Business Owner,2024-07-05
1015,Isha 1015,Male,1998-12-10,Aurangabad,Telangana,Analyst,2024-08-03
1016,Neha 1016,Female,1999-04-26,Nanded,Maharashtra,Manager,2024-09-01
1017,Pooja 1017,Male,1999-09-10,Parbhani,Gujarat,Accountant,2024-09-30
1018,Riya 1018,Female,2000-01-25,Latur,Karnataka,Developer,2024-10-29
1019,Meera 1019,Male,2000-06-10,Kolhapur,Delhi,Consultant,2024-11-27
1020,Aditi 1020,Female,2000-10-25,Solapur,Telangana,Student,2024-12-26
1021,Aarav 1021,Male,2001-03-11,Mumbai,Maharashtra,Engineer,2025-01-24
1022,Vihaan 1022,Female,2001-07-26,Pune,Gujarat,Teacher,2025-02-22
1023,Aditya 1023,Male,2001-12-10,Nashik,Karnataka,Doctor,2025-03-23
1024,Arjun 1024,Female,2002-04-26,Nagpur,Delhi,Business Owner,2025-04-21
1025,Rahul 1025,Male,2002-09-10,Aurangabad,Telangana,Analyst,2025-05-20
1026,Rohan 1026,Female,2003-01-25,Nanded,Maharashtra,Manager,2025-06-18
1027,Karan 1027,Male,2003-06-11,Parbhani,Gujarat,Accountant,2025-07-17
1028,Vivek 1028,Female,2003-10-26,Latur,Karnataka,Developer,2025-08-15
1029,Akash 1029,Male,2004-03-11,Kolhapur,Delhi,Consultant,2025-09-13
1030,Siddharth 1030,Female,2004-07-26,Solapur,Telangana,Student,2025-10-12
1031,Ananya 1031,Male,2004-12-10,Mumbai,Maharashtra,Engineer,2025-11-10
1032,Priya 1032,Female,2005-04-26,Pune,Gujarat,Teacher,2025-12-09
1033,Sneha 1033,Male,2005-09-10,Nashik,Karnataka,Doctor,2026-01-07
1034,Kavya 1034,Female,2006-01-25,Nagpur,Delhi,Business Owner,2026-02-05
1035,Isha 1035,Male,2006-06-11,Aurangabad,Telangana,Analyst,2026-03-06
1036,Neha 1036,Female,2006-10-26,Nanded,Maharashtra,Manager,2018-01-16
1037,Pooja 1037,Male,2007-03-12,Parbhani,Gujarat,Accountant,2018-02-14
1038,Riya 1038,Female,2007-07-27,Latur,Karnataka,Developer,2018-03-15
1039,Meera 1039,Male,2007-12-11,Kolhapur,Delhi,Consultant,2018-04-13
1040,Aditi 1040,Female,2008-04-26,Solapur,Telangana,Student,2018-05-12
1041,Aarav 1041,Male,2008-09-10,Mumbai,Maharashtra,Engineer,2018-06-10
1042,Vihaan 1042,Female,2009-01-25,Pune,Gujarat,Teacher,2018-07-09
1043,Aditya 1043,Male,2009-06-11,Nashik,Karnataka,Doctor,2018-08-07
1044,Arjun 1044,Female,2009-10-26,Nagpur,Delhi,Business Owner,2018-09-05
1045,Rahul 1045,Male,2010-03-12,Aurangabad,Telangana,Analyst,2018-10-04
1046,Rohan 1046,Female,2010-07-27,Nanded,Maharashtra,Manager,2018-11-02
1047,Karan 1047,Male,2010-12-11,Parbhani,Gujarat,Accountant,2018-12-01
1048,Vivek 1048,Female,2011-04-27,Latur,Karnataka,Developer,2018-12-30
1049,Akash 1049,Male,2011-09-11,Kolhapur,Delhi,Consultant,2019-01-28
1050,Siddharth 1050,Female,2012-01-26,Solapur,Telangana,Student,2019-02-26
1051,Ananya 1051,Male,2012-06-11,Mumbai,Maharashtra,Engineer,2019-03-27
1052,Priya 1052,Female,2012-10-26,Pune,Gujarat,Teacher,2019-04-25
1053,Sneha 1053,Male,1980-05-04,Nashik,Karnataka,Doctor,2019-05-24
1054,Kavya 1054,Female,1980-09-18,Nagpur,Delhi,Business Owner,2019-06-22
1055,Isha 1055,Male,1981-02-02,Aurangabad,Telangana,Analyst,2019-07-21
1056,Neha 1056,Female,1981-06-19,Nanded,Maharashtra,Manager,2019-08-19
1057,Pooja 1057,Male,1981-11-03,Parbhani,Gujarat,Accountant,2019-09-17
1058,Riya 1058,Female,1982-03-20,Latur,Karnataka,Developer,2019-10-16
1059,Meera 1059,Male,1982-08-04,Kolhapur,Delhi,Consultant,2019-11-14
1060,Aditi 1060,Female,1982-12-19,Solapur,Telangana,Student,2019-12-13
1061,Aarav 1061,Male,1983-05-05,Mumbai,Maharashtra,Engineer,2020-01-11
1062,Vihaan 1062,Female,1983-09-19,Pune,Gujarat,Teacher,2020-02-09
1063,Aditya 1063,Male,1984-02-03,Nashik,Karnataka,Doctor,2020-03-09
1064,Arjun 1064,Female,1984-06-19,Nagpur,Delhi,Business Owner,2020-04-07
1065,Rahul 1065,Male,1984-11-03,Aurangabad,Telangana,Analyst,2020-05-06
1066,Rohan 1066,Female,1985-03-20,Nanded,Maharashtra,Manager,2020-06-04
1067,Karan 1067,Male,1985-08-04,Parbhani,Gujarat,Accountant,2020-07-03
1068,Vivek 1068,Female,1985-12-19,Latur,Karnataka,Developer,2020-08-01
1069,Akash 1069,Male,1986-05-05,Kolhapur,Delhi,Consultant,2020-08-30
1070,Siddharth 1070,Female,1986-09-19,Solapur,Telangana,Student,2020-09-28
1071,Ananya 1071,Male,1987-02-03,Mumbai,Maharashtra,Engineer,2020-10-27
1072,Priya 1072,Female,1987-06-20,Pune,Gujarat,Teacher,2020-11-25
1073,Sneha 1073,Male,1987-11-04,Nashik,Karnataka,Doctor,2020-12-24
1074,Kavya 1074,Female,1988-03-20,Nagpur,Delhi,Business Owner,2021-01-22
1075,Isha 1075,Male,1988-08-04,Aurangabad,Telangana,Analyst,2021-02-20
1076,Neha 1076,Female,1988-12-19,Nanded,Maharashtra,Manager,2021-03-21
1077,Pooja 1077,Male,1989-05-05,Parbhani,Gujarat,Accountant,2021-04-19
1078,Riya 1078,Female,1989-09-19,Latur,Karnataka,Developer,2021-05-18
1079,Meera 1079,Male,1990-02-03,Kolhapur,Delhi,Consultant,2021-06-16
1080,Aditi 1080,Female,1990-06-20,Solapur,Telangana,Student,2021-07-15
1081,Aarav 1081,Male,1990-11-04,Mumbai,Maharashtra,Engineer,2021-08-13
1082,Vihaan 1082,Female,1991-03-21,Pune,Gujarat,Teacher,2021-09-11
1083,Aditya 1083,Male,1991-08-05,Nashik,Karnataka,Doctor,2021-10-10
1084,Arjun 1084,Female,1991-12-20,Nagpur,Delhi,Business Owner,2021-11-08
1085,Rahul 1085,Male,1992-05-05,Aurangabad,Telangana,Analyst,2021-12-07
1086,Rohan 1086,Female,1992-09-19,Nanded,Maharashtra,Manager,2022-01-05
1087,Karan 1087,Male,1993-02-03,Parbhani,Gujarat,Accountant,2022-02-03
1088,Vivek 1088,Female,1993-06-20,Latur,Karnataka,Developer,2022-03-04
1089,Akash 1089,Male,1993-11-04,Kolhapur,Delhi,Consultant,2022-04-02
1090,Siddharth 1090,Female,1994-03-21,Solapur,Telangana,Student,2022-05-01
1091,Ananya 1091,Male,1994-08-05,Mumbai,Maharashtra,Engineer,2022-05-30
1092,Priya 1092,Female,1994-12-20,Pune,Gujarat,Teacher,2022-06-28
1093,Sneha 1093,Male,1995-05-06,Nashik,Karnataka,Doctor,2022-07-27
1094,Kavya 1094,Female,1995-09-20,Nagpur,Delhi,Business Owner,2022-08-25
1095,Isha 1095,Male,1996-02-04,Aurangabad,Telangana,Analyst,2022-09-23
1096,Neha 1096,Female,1996-06-20,Nanded,Maharashtra,Manager,2022-10-22
1097,Pooja 1097,Male,1996-11-04,Parbhani,Gujarat,Accountant,2022-11-20
1098,Riya 1098,Female,1997-03-21,Latur,Karnataka,Developer,2022-12-19
1099,Meera 1099,Male,1997-08-05,Kolhapur,Delhi,Consultant,2023-01-17
1100,Aditi 1100,Female,1997-12-20,Solapur,Telangana,Student,2023-02-15
1101,Aarav 1101,Male,1998-05-06,Mumbai,Maharashtra,Engineer,2023-03-16
1102,Vihaan 1102,Female,1998-09-20,Pune,Gujarat,Teacher,2023-04-14
1103,Aditya 1103,Male,1999-02-04,Nashik,Karnataka,Doctor,2023-05-13
1104,Arjun 1104,Female,1999-06-21,Nagpur,Delhi,Business Owner,2023-06-11
1105,Rahul 1105,Male,1999-11-05,Aurangabad,Telangana,Analyst,2023-07-10
1106,Rohan 1106,Female,2000-03-21,Nanded,Maharashtra,Manager,2023-08-08
1107,Karan 1107,Male,2000-08-05,Parbhani,Gujarat,Accountant,2023-09-06
1108,Vivek 1108,Female,2000-12-20,Latur,Karnataka,Developer,2023-10-05
1109,Akash 1109,Male,2001-05-06,Kolhapur,Delhi,Consultant,2023-11-03
1110,Siddharth 1110,Female,2001-09-20,Solapur,Telangana,Student,2023-12-02
1111,Ananya 1111,Male,2002-02-04,Mumbai,Maharashtra,Engineer,2023-12-31
1112,Priya 1112,Female,2002-06-21,Pune,Gujarat,Teacher,2024-01-29
1113,Sneha 1113,Male,2002-11-05,Nashik,Karnataka,Doctor,2024-02-27
1114,Kavya 1114,Female,2003-03-22,Nagpur,Delhi,Business Owner,2024-03-27
1115,Isha 1115,Male,2003-08-06,Aurangabad,Telangana,Analyst,2024-04-25
1116,Neha 1116,Female,2003-12-21,Nanded,Maharashtra,Manager,2024-05-24
1117,Pooja 1117,Male,2004-05-06,Parbhani,Gujarat,Accountant,2024-06-22
1118,Riya 1118,Female,2004-09-20,Latur,Karnataka,Developer,2024-07-21
1119,Meera 1119,Male,2005-02-04,Kolhapur,Delhi,Consultant,2024-08-19
1120,Aditi 1120,Female,2005-06-21,Solapur,Telangana,Student,2024-09-17
1121,Aarav 1121,Male,2005-11-05,Mumbai,Maharashtra,Engineer,2024-10-16
1122,Vihaan 1122,Female,2006-03-22,Pune,Gujarat,Teacher,2024-11-14
1123,Aditya 1123,Male,2006-08-06,Nashik,Karnataka,Doctor,2024-12-13
1124,Arjun 1124,Female,2006-12-21,Nagpur,Delhi,Business Owner,2025-01-11
1125,Rahul 1125,Male,2007-05-07,Aurangabad,Telangana,Analyst,2025-02-09
1126,Rohan 1126,Female,2007-09-21,Nanded,Maharashtra,Manager,2025-03-10
1127,Karan 1127,Male,2008-02-05,Parbhani,Gujarat,Accountant,2025-04-08
1128,Vivek 1128,Female,2008-06-21,Latur,Karnataka,Developer,2025-05-07
1129,Akash 1129,Male,2008-11-05,Kolhapur,Delhi,Consultant,2025-06-05
1130,Siddharth 1130,Female,2009-03-22,Solapur,Telangana,Student,2025-07-04
1131,Ananya 1131,Male,2009-08-06,Mumbai,Maharashtra,Engineer,2025-08-02
1132,Priya 1132,Female,2009-12-21,Pune,Gujarat,Teacher,2025-08-31
1133,Sneha 1133,Male,2010-05-07,Nashik,Karnataka,Doctor,2025-09-29
1134,Kavya 1134,Female,2010-09-21,Nagpur,Delhi,Business Owner,2025-10-28
1135,Isha 1135,Male,2011-02-05,Aurangabad,Telangana,Analyst,2025-11-26
1136,Neha 1136,Female,2011-06-22,Nanded,Maharashtra,Manager,2025-12-25
1137,Pooja 1137,Male,2011-11-06,Parbhani,Gujarat,Accountant,2026-01-23
1138,Riya 1138,Female,2012-03-22,Latur,Karnataka,Developer,2026-02-21
1139,Meera 1139,Male,2012-08-06,Kolhapur,Delhi,Consultant,2018-01-03
1140,Aditi 1140,Female,1980-02-13,Solapur,Telangana,Student,2018-02-01
1141,Aarav 1141,Male,1980-06-29,Mumbai,Maharashtra,Engineer,2018-03-02
1142,Vihaan 1142,Female,1980-11-13,Pune,Gujarat,Teacher,2018-03-31
1143,Aditya 1143,Male,1981-03-30,Nashik,Karnataka,Doctor,2018-04-29
1144,Arjun 1144,Female,1981-08-14,Nagpur,Delhi,Business Owner,2018-05-28
1145,Rahul 1145,Male,1981-12-29,Aurangabad,Telangana,Analyst,2018-06-26
1146,Rohan 1146,Female,1982-05-15,Nanded,Maharashtra,Manager,2018-07-25
1147,Karan 1147,Male,1982-09-29,Parbhani,Gujarat,Accountant,2018-08-23
1148,Vivek 1148,Female,1983-02-13,Latur,Karnataka,Developer,2018-09-21
1149,Akash 1149,Male,1983-06-30,Kolhapur,Delhi,Consultant,2018-10-20
1150,Siddharth 1150,Female,1983-11-14,Solapur,Telangana,Student,2018-11-18
1151,Ananya 1151,Male,1984-03-30,Mumbai,Maharashtra,Engineer,2018-12-17
1152,Priya 1152,Female,1984-08-14,Pune,Gujarat,Teacher,2019-01-15
1153,Sneha 1153,Male,1984-12-29,Nashik,Karnataka,Doctor,2019-02-13
1154,Kavya 1154,Female,1985-05-15,Nagpur,Delhi,Business Owner,2019-03-14
1155,Isha 1155,Male,1985-09-29,Aurangabad,Telangana,Analyst,2019-04-12
1156,Neha 1156,Female,1986-02-13,Nanded,Maharashtra,Manager,2019-05-11
1157,Pooja 1157,Male,1986-06-30,Parbhani,Gujarat,Accountant,2019-06-09
1158,Riya 1158,Female,1986-11-14,Latur,Karnataka,Developer,2019-07-08
1159,Meera 1159,Male,1987-03-31,Kolhapur,Delhi,Consultant,2019-08-06
1160,Aditi 1160,Female,1987-08-15,Solapur,Telangana,Student,2019-09-04
1161,Aarav 1161,Male,1987-12-30,Mumbai,Maharashtra,Engineer,2019-10-03
1162,Vihaan 1162,Female,1988-05-15,Pune,Gujarat,Teacher,2019-11-01
1163,Aditya 1163,Male,1988-09-29,Nashik,Karnataka,Doctor,2019-11-30
1164,Arjun 1164,Female,1989-02-13,Nagpur,Delhi,Business Owner,2019-12-29
1165,Rahul 1165,Male,1989-06-30,Aurangabad,Telangana,Analyst,2020-01-27
1166,Rohan 1166,Female,1989-11-14,Nanded,Maharashtra,Manager,2020-02-25
1167,Karan 1167,Male,1990-03-31,Parbhani,Gujarat,Accountant,2020-03-25
1168,Vivek 1168,Female,1990-08-15,Latur,Karnataka,Developer,2020-04-23
1169,Akash 1169,Male,1990-12-30,Kolhapur,Delhi,Consultant,2020-05-22
1170,Siddharth 1170,Female,1991-05-16,Solapur,Telangana,Student,2020-06-20
1171,Ananya 1171,Male,1991-09-30,Mumbai,Maharashtra,Engineer,2020-07-19
1172,Priya 1172,Female,1992-02-14,Pune,Gujarat,Teacher,2020-08-17
1173,Sneha 1173,Male,1992-06-30,Nashik,Karnataka,Doctor,2020-09-15
1174,Kavya 1174,Female,1992-11-14,Nagpur,Delhi,Business Owner,2020-10-14
1175,Isha 1175,Male,1993-03-31,Aurangabad,Telangana,Analyst,2020-11-12
1176,Neha 1176,Female,1993-08-15,Nanded,Maharashtra,Manager,2020-12-11
1177,Pooja 1177,Male,1993-12-30,Parbhani,Gujarat,Accountant,2021-01-09
1178,Riya 1178,Female,1994-05-16,Latur,Karnataka,Developer,2021-02-07
1179,Meera 1179,Male,1994-09-30,Kolhapur,Delhi,Consultant,2021-03-08
1180,Aditi 1180,Female,1995-02-14,Solapur,Telangana,Student,2021-04-06
1181,Aarav 1181,Male,1995-07-01,Mumbai,Maharashtra,Engineer,2021-05-05
1182,Vihaan 1182,Female,1995-11-15,Pune,Gujarat,Teacher,2021-06-03
1183,Aditya 1183,Male,1996-03-31,Nashik,Karnataka,Doctor,2021-07-02
1184,Arjun 1184,Female,1996-08-15,Nagpur,Delhi,Business Owner,2021-07-31
1185,Rahul 1185,Male,1996-12-30,Aurangabad,Telangana,Analyst,2021-08-29
1186,Rohan 1186,Female,1997-05-16,Nanded,Maharashtra,Manager,2021-09-27
1187,Karan 1187,Male,1997-09-30,Parbhani,Gujarat,Accountant,2021-10-26
1188,Vivek 1188,Female,1998-02-14,Latur,Karnataka,Developer,2021-11-24
1189,Akash 1189,Male,1998-07-01,Kolhapur,Delhi,Consultant,2021-12-23
1190,Siddharth 1190,Female,1998-11-15,Solapur,Telangana,Student,2022-01-21
1191,Ananya 1191,Male,1999-04-01,Mumbai,Maharashtra,Engineer,2022-02-19
1192,Priya 1192,Female,1999-08-16,Pune,Gujarat,Teacher,2022-03-20
1193,Sneha 1193,Male,1999-12-31,Nashik,Karnataka,Doctor,2022-04-18
1194,Kavya 1194,Female,2000-05-16,Nagpur,Delhi,Business Owner,2022-05-17
1195,Isha 1195,Male,2000-09-30,Aurangabad,Telangana,Analyst,2022-06-15
1196,Neha 1196,Female,2001-02-14,Nanded,Maharashtra,Manager,2022-07-14
1197,Pooja 1197,Male,2001-07-01,Parbhani,Gujarat,Accountant,2022-08-12
1198,Riya 1198,Female,2001-11-15,Latur,Karnataka,Developer,2022-09-10
1199,Meera 1199,Male,2002-04-01,Kolhapur,Delhi,Consultant,2022-10-09
1200,Aditi 1200,Female,2002-08-16,Solapur,Telangana,Student,2022-11-07
1201,Aarav 1201,Male,2002-12-31,Mumbai,Maharashtra,Engineer,2022-12-06
1202,Vihaan 1202,Female,2003-05-17,Pune,Gujarat,Teacher,2023-01-04
1203,Aditya 1203,Male,2003-10-01,Nashik,Karnataka,Doctor,2023-02-02
1204,Arjun 1204,Female,2004-02-15,Nagpur,Delhi,Business Owner,2023-03-03
1205,Rahul 1205,Male,2004-07-01,Aurangabad,Telangana,Analyst,2023-04-01
1206,Rohan 1206,Female,2004-11-15,Nanded,Maharashtra,Manager,2023-04-30
1207,Karan 1207,Male,2005-04-01,Parbhani,Gujarat,Accountant,2023-05-29
1208,Vivek 1208,Female,2005-08-16,Latur,Karnataka,Developer,2023-06-27
1209,Akash 1209,Male,2005-12-31,Kolhapur,Delhi,Consultant,2023-07-26
1210,Siddharth 1210,Female,2006-05-17,Solapur,Telangana,Student,2023-08-24
1211,Ananya 1211,Male,2006-10-01,Mumbai,Maharashtra,Engineer,2023-09-22
1212,Priya 1212,Female,2007-02-15,Pune,Gujarat,Teacher,2023-10-21
1213,Sneha 1213,Male,2007-07-02,Nashik,Karnataka,Doctor,2023-11-19
1214,Kavya 1214,Female,2007-11-16,Nagpur,Delhi,Business Owner,2023-12-18
1215,Isha 1215,Male,2008-04-01,Aurangabad,Telangana,Analyst,2024-01-16
1216,Neha 1216,Female,2008-08-16,Nanded,Maharashtra,Manager,2024-02-14
1217,Pooja 1217,Male,2008-12-31,Parbhani,Gujarat,Accountant,2024-03-14
1218,Riya 1218,Female,2009-05-17,Latur,Karnataka,Developer,2024-04-12
1219,Meera 1219,Male,2009-10-01,Kolhapur,Delhi,Consultant,2024-05-11
1220,Aditi 1220,Female,2010-02-15,Solapur,Telangana,Student,2024-06-09
1221,Aarav 1221,Male,2010-07-02,Mumbai,Maharashtra,Engineer,2024-07-08
1222,Vihaan 1222,Female,2010-11-16,Pune,Gujarat,Teacher,2024-08-06
1223,Aditya 1223,Male,2011-04-02,Nashik,Karnataka,Doctor,2024-09-04
1224,Arjun 1224,Female,2011-08-17,Nagpur,Delhi,Business Owner,2024-10-03
1225,Rahul 1225,Male,2012-01-01,Aurangabad,Telangana,Analyst,2024-11-01
1226,Rohan 1226,Female,2012-05-17,Nanded,Maharashtra,Manager,2024-11-30
1227,Karan 1227,Male,2012-10-01,Parbhani,Gujarat,Accountant,2024-12-29
1228,Vivek 1228,Female,1980-04-09,Latur,Karnataka,Developer,2025-01-27
1229,Akash 1229,Male,1980-08-24,Kolhapur,Delhi,Consultant,2025-02-25
1230,Siddharth 1230,Female,1981-01-08,Solapur,Telangana,Student,2025-03-26
1231,Ananya 1231,Male,1981-05-25,Mumbai,Maharashtra,Engineer,2025-04-24
1232,Priya 1232,Female,1981-10-09,Pune,Gujarat,Teacher,2025-05-23
1233,Sneha 1233,Male,1982-02-23,Nashik,Karnataka,Doctor,2025-06-21
1234,Kavya 1234,Female,1982-07-10,Nagpur,Delhi,Business Owner,2025-07-20
1235,Isha 1235,Male,1982-11-24,Aurangabad,Telangana,Analyst,2025-08-18
1236,Neha 1236,Female,1983-04-10,Nanded,Maharashtra,Manager,2025-09-16
1237,Pooja 1237,Male,1983-08-25,Parbhani,Gujarat,Accountant,2025-10-15
1238,Riya 1238,Female,1984-01-09,Latur,Karnataka,Developer,2025-11-13
1239,Meera 1239,Male,1984-05-25,Kolhapur,Delhi,Consultant,2025-12-12
1240,Aditi 1240,Female,1984-10-09,Solapur,Telangana,Student,2026-01-10
1241,Aarav 1241,Male,1985-02-23,Mumbai,Maharashtra,Engineer,2026-02-08
1242,Vihaan 1242,Female,1985-07-10,Pune,Gujarat,Teacher,2026-03-09
1243,Aditya 1243,Male,1985-11-24,Nashik,Karnataka,Doctor,2018-01-19
1244,Arjun 1244,Female,1986-04-10,Nagpur,Delhi,Business Owner,2018-02-17
1245,Rahul 1245,Male,1986-08-25,Aurangabad,Telangana,Analyst,2018-03-18
1246,Rohan 1246,Female,1987-01-09,Nanded,Maharashtra,Manager,2018-04-16
1247,Karan 1247,Male,1987-05-26,Parbhani,Gujarat,Accountant,2018-05-15
1248,Vivek 1248,Female,1987-10-10,Latur,Karnataka,Developer,2018-06-13
1249,Akash 1249,Male,1988-02-24,Kolhapur,Delhi,Consultant,2018-07-12
1250,Siddharth 1250,Female,1988-07-10,Solapur,Telangana,Student,2018-08-10
1251,Ananya 1251,Male,1988-11-24,Mumbai,Maharashtra,Engineer,2018-09-08
1252,Priya 1252,Female,1989-04-10,Pune,Gujarat,Teacher,2018-10-07
1253,Sneha 1253,Male,1989-08-25,Nashik,Karnataka,Doctor,2018-11-05
1254,Kavya 1254,Female,1990-01-09,Nagpur,Delhi,Business Owner,2018-12-04
1255,Isha 1255,Male,1990-05-26,Aurangabad,Telangana,Analyst,2019-01-02
1256,Neha 1256,Female,1990-10-10,Nanded,Maharashtra,Manager,2019-01-31
1257,Pooja 1257,Male,1991-02-24,Parbhani,Gujarat,Accountant,2019-03-01
1258,Riya 1258,Female,1991-07-11,Latur,Karnataka,Developer,2019-03-30
1259,Meera 1259,Male,1991-11-25,Kolhapur,Delhi,Consultant,2019-04-28
1260,Aditi 1260,Female,1992-04-10,Solapur,Telangana,Student,2019-05-27
1261,Aarav 1261,Male,1992-08-25,Mumbai,Maharashtra,Engineer,2019-06-25
1262,Vihaan 1262,Female,1993-01-09,Pune,Gujarat,Teacher,2019-07-24
1263,Aditya 1263,Male,1993-05-26,Nashik,Karnataka,Doctor,2019-08-22
1264,Arjun 1264,Female,1993-10-10,Nagpur,Delhi,Business Owner,2019-09-20
1265,Rahul 1265,Male,1994-02-24,Aurangabad,Telangana,Analyst,2019-10-19
1266,Rohan 1266,Female,1994-07-11,Nanded,Maharashtra,Manager,2019-11-17
1267,Karan 1267,Male,1994-11-25,Parbhani,Gujarat,Accountant,2019-12-16
1268,Vivek 1268,Female,1995-04-11,Latur,Karnataka,Developer,2020-01-14
1269,Akash 1269,Male,1995-08-26,Kolhapur,Delhi,Consultant,2020-02-12
1270,Siddharth 1270,Female,1996-01-10,Solapur,Telangana,Student,2020-03-12
1271,Ananya 1271,Male,1996-05-26,Mumbai,Maharashtra,Engineer,2020-04-10
1272,Priya 1272,Female,1996-10-10,Pune,Gujarat,Teacher,2020-05-09
1273,Sneha 1273,Male,1997-02-24,Nashik,Karnataka,Doctor,2020-06-07
1274,Kavya 1274,Female,1997-07-11,Nagpur,Delhi,Business Owner,2020-07-06
1275,Isha 1275,Male,1997-11-25,Aurangabad,Telangana,Analyst,2020-08-04
1276,Neha 1276,Female,1998-04-11,Nanded,Maharashtra,Manager,2020-09-02
1277,Pooja 1277,Male,1998-08-26,Parbhani,Gujarat,Accountant,2020-10-01
1278,Riya 1278,Female,1999-01-10,Latur,Karnataka,Developer,2020-10-30
1279,Meera 1279,Male,1999-05-27,Kolhapur,Delhi,Consultant,2020-11-28
1280,Aditi 1280,Female,1999-10-11,Solapur,Telangana,Student,2020-12-27
1281,Aarav 1281,Male,2000-02-25,Mumbai,Maharashtra,Engineer,2021-01-25
1282,Vihaan 1282,Female,2000-07-11,Pune,Gujarat,Teacher,2021-02-23
1283,Aditya 1283,Male,2000-11-25,Nashik,Karnataka,Doctor,2021-03-24
1284,Arjun 1284,Female,2001-04-11,Nagpur,Delhi,Business Owner,2021-04-22
1285,Rahul 1285,Male,2001-08-26,Aurangabad,Telangana,Analyst,2021-05-21
1286,Rohan 1286,Female,2002-01-10,Nanded,Maharashtra,Manager,2021-06-19
1287,Karan 1287,Male,2002-05-27,Parbhani,Gujarat,Accountant,2021-07-18
1288,Vivek 1288,Female,2002-10-11,Latur,Karnataka,Developer,2021-08-16
1289,Akash 1289,Male,2003-02-25,Kolhapur,Delhi,Consultant,2021-09-14
1290,Siddharth 1290,Female,2003-07-12,Solapur,Telangana,Student,2021-10-13
1291,Ananya 1291,Male,2003-11-26,Mumbai,Maharashtra,Engineer,2021-11-11
1292,Priya 1292,Female,2004-04-11,Pune,Gujarat,Teacher,2021-12-10
1293,Sneha 1293,Male,2004-08-26,Nashik,Karnataka,Doctor,2022-01-08
1294,Kavya 1294,Female,2005-01-10,Nagpur,Delhi,Business Owner,2022-02-06
1295,Isha 1295,Male,2005-05-27,Aurangabad,Telangana,Analyst,2022-03-07
1296,Neha 1296,Female,2005-10-11,Nanded,Maharashtra,Manager,2022-04-05
